"unit","year","campaign","subunit","site","point_name","survey_ID","Date","sin.dist.21.June","cos.dist.21.June","sin.dist.noon","cos.dist.noon","settlements","agriculture","dunes","habitat","mean.lon","mean.lat","NA","Ablepharus rueppellii","Acanthodactylus aegyptius","Acanthodactylus beershebensis","Acanthodactylus boskianus","Acanthodactylus scutellatus","Cerastes cerastes","Cerastes vipera","Chalcides guentheri","Chalcides ocellatus","Chalcides sepsoides","Chamaeleo chamaeleon","Daboia palaestinae","Dolichophis jugularis","Eirenis coronelloides","Eirenis decemlineatus","Eirenis rothii","Eryx jaculus","Eumeces schneiderii","Hemidactylus turcicus","Hemorrhois nummifer","Heremites vittatus","Laudakia vulgaris","Letheobia simoni","Lytorhynchus diadema","Macroprotodon cucullatus","Malpolon insignitus","Mediodactylus orientalis","Mesalina bahaeldini","Mesalina olivieri","Micrelaps muelleri","Myriopholis macrorhyncha","Ophiomorus latastii","Ophisops elegans","Phoenicolacerta laevis","Platyceps collaris","Platyceps rogersi","Psammophis schokari","Pseudopus apodus","Ptyodactylus guttatus","Ptyodactylus puiseuxi","Rhynchocalamus melanocephalus","Scincus scincus","Spalerosophis diadema","Stenodactylus petrii","Stenodactylus sthenodactylus","Telescopus fallax","Testudo graeca","Testudo kleinmanni","Trapelus agnetae","Trapelus savignii","Varanus griseus","Xerotyphlops syriacus"
"Inland Sands",2021,"T4",NA,"Secher","Secher Far Semi-Shifting 1","T4_Secher Far Semi-Shifting 1","2021-08-15",0.811539059007361,0.5842981736283684,-0.9537169507482269,-0.30070579950427295,NA,"Far","semi-shifting",NA,34.76438,31.083426,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Inland Sands",2021,"T4",NA,"Secher","Secher Far Semi-Shifting 3","T4_Secher Far Semi-Shifting 3","2021-08-15",0.811539059007361,0.5842981736283684,-0.9799247046208296,-0.19936793441719705,NA,"Far","semi-shifting",NA,34.778754,31.100246,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Inland Sands",2021,"T4",NA,"Secher","Secher Far Semi-Shifting 4","T4_Secher Far Semi-Shifting 4","2021-08-15",0.811539059007361,0.5842981736283684,-0.9914448613738104,-0.1305261922200516,NA,"Far","semi-shifting",NA,34.778464,31.10849,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Inland Sands",2021,"T4",NA,"Secher","Secher Far Shifting 1","T4_Secher Far Shifting 1","2021-08-15",0.811539059007361,0.5842981736283684,-0.9799247046208296,-0.19936793441719705,NA,"Far","shifting",NA,34.777444,31.101546,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Inland Sands",2021,"T4",NA,"Secher","Secher Far Shifting 2","T4_Secher Far Shifting 2","2021-08-15",0.811539059007361,0.5842981736283684,-0.9953961983671789,-0.09584575252022395,NA,"Far","shifting",NA,34.77955788,31.10864221,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Inland Sands",2021,"T4",NA,"Secher","Secher Far Shifting 3","T4_Secher Far Shifting 3","2021-08-15",0.811539059007361,0.5842981736283684,-0.9563047559630355,-0.29237170472273666,NA,"Far","shifting",NA,34.774272,31.089194,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Inland Sands",2021,"T4",NA,"Shunra East","Shunra East Far Semi-Shifting 1","T4_Shunra East Far Semi-Shifting 1","2021-07-07",0.2719581575341055,0.9623090774541486,-0.9832549075639546,0.18223552549214744,NA,"Far","semi-shifting",NA,34.59920514,30.95192008,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Inland Sands",2021,"T4",NA,"Shunra East","Shunra East Far Semi-Shifting 2","T4_Shunra East Far Semi-Shifting 2","2021-07-07",0.2719581575341055,0.9623090774541486,-0.958819734868193,0.28401534470392276,NA,"Far","semi-shifting",NA,34.607411000000006,30.95826,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Inland Sands",2021,"T4",NA,"Shunra East","Shunra East Far Semi-Shifting 3","T4_Shunra East Far Semi-Shifting 3","2021-07-07",0.2719581575341055,0.9623090774541486,-0.9222009716704518,0.3867109616368206,NA,"Far","semi-shifting",NA,34.6108456,30.961541870000005,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Inland Sands",2021,"T4",NA,"Shunra East","Shunra East Far Shifting 1","T4_Shunra East Far Shifting 1","2021-07-07",0.2719581575341055,0.9623090774541486,-0.9702957262759965,0.24192189559966767,NA,"Far","shifting",NA,34.607532,30.956426,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Inland Sands",2021,"T4",NA,"Shunra East","Shunra East Far Shifting 2","T4_Shunra East Far Shifting 2","2021-07-07",0.2719581575341055,0.9623090774541486,-0.9935718556765875,0.11320321376790683,NA,"Far","shifting",NA,34.594039,30.952957,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Inland Sands",2021,"T4",NA,"Shunra East","Shunra East Far Shifting 3","T4_Shunra East Far Shifting 3","2021-07-07",0.2719581575341055,0.9623090774541486,-0.9153114791194471,0.40274668985873724,NA,"Far","shifting",NA,34.60971,30.960540000000005,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Eshel Hanasi","Eshel Hanasi Bedouin Agriculture 31.33814194_34.71648947","T0_Eshel Hanasi Bedouin Agriculture 31.33814194_34.71648947","2014-06-16",-0.08596479873744647,0.9962981749346078,-0.16504760586067765,0.9862856015372314,NA,NA,NA,"bedouin agriculture",34.71648947,31.338141940000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Eshel Hanasi","Eshel Hanasi Bedouin Agriculture 31.34189216_34.7090606","T0_Eshel Hanasi Bedouin Agriculture 31.34189216_34.7090606","2014-06-16",-0.08596479873744647,0.9962981749346078,-0.374606593415912,0.9271838545667874,NA,NA,NA,"bedouin agriculture",34.7090606,31.34189216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Eshel Hanasi","Eshsel Hanasai Agri 2","T0_Eshsel Hanasai Agri 2","2014-06-16",-0.08596479873744647,0.9962981749346078,-0.6755902076156602,0.737277336810124,NA,NA,NA,"bedouin agriculture",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Givot Bar","Givot Bar Bedouin Agriculture 31.36034694_34.75049867","T0_Givot Bar Bedouin Agriculture 31.36034694_34.75049867","2014-07-01",0.1712931441814776,0.9852201067560606,-0.374606593415912,0.9271838545667874,NA,NA,NA,"bedouin agriculture",34.75049867,31.36034694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Givot Bar","Givot Bar Bedouin Agriculture 31.36423692_34.75671353","T0_Givot Bar Bedouin Agriculture 31.36423692_34.75671353","2014-07-01",0.1712931441814776,0.9852201067560606,-0.4617486132350339,0.8870108331782217,NA,NA,NA,"bedouin agriculture",34.756713530000006,31.36423692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Givot Bar","Givot Bar Bedouin Agriculture 31.37352221_34.77122583","T0_Givot Bar Bedouin Agriculture 31.37352221_34.77122583","2014-07-01",0.1712931441814776,0.9852201067560606,-0.8767267557075077,0.48098876891938774,NA,NA,NA,"bedouin agriculture",34.77122583,31.37352221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Mishmar Hanegev","Mishmar Hanegev Bedouin Agriculture 31.35953705_34.74353936","T0_Mishmar Hanegev Bedouin Agriculture 31.35953705_34.74353936","2014-07-01",0.1712931441814776,0.9852201067560606,-0.10886687485196457,0.9940563382223196,NA,NA,NA,"bedouin agriculture",34.74353936,31.35953705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Mishmar Hanegev","Mishmar Hanegev Bedouin Agriculture 31.36963753_34.74636994","T0_Mishmar Hanegev Bedouin Agriculture 31.36963753_34.74636994","2014-07-01",0.1712931441814776,0.9852201067560606,-0.5877852522924731,0.8090169943749475,NA,NA,NA,"bedouin agriculture",34.74636994,31.36963753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Mishmar Hanegev","Mishmar Hanegev Bedouin Agriculture 31.37129176_34.73660277","T0_Mishmar Hanegev Bedouin Agriculture 31.37129176_34.73660277","2014-07-01",0.1712931441814776,0.9852201067560606,-0.754709580222772,0.6560590289905073,NA,NA,NA,"bedouin agriculture",34.73660277,31.37129176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Mishmar Hanegev","Mishmar Hanegev Kkl 2","T0_Mishmar Hanegev Kkl 2","2014-07-01",0.1712931441814776,0.9852201067560606,-0.02181488503456112,0.9997620270799091,NA,NA,NA,"kkl plantings",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Mishmar Hanegev","Mishmar Hanegev Kkl Plantings 31.36351136_34.73422216","T0_Mishmar Hanegev Kkl Plantings 31.36351136_34.73422216","2014-07-01",0.1712931441814776,0.9852201067560606,-0.04797812852134394,0.9988483864849507,NA,NA,NA,"kkl plantings",34.73422216,31.36351136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Mishmar Hanegev","Mishmar Hanegev Kkl Plantings 31.36493851_34.72983363","T0_Mishmar Hanegev Kkl Plantings 31.36493851_34.72983363","2014-07-01",0.1712931441814776,0.9852201067560606,0.11753739745783763,0.9930684569549263,NA,NA,NA,"kkl plantings",34.72983363,31.364938510000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Nahal Ashan","Nahal Ashan Kkl Plantings 1","T0_Nahal Ashan Kkl Plantings 1","2014-06-23",0.03442161162274574,0.9994074007397048,-0.03925981575906861,0.9992290362407229,NA,NA,NA,"kkl plantings",34.74364408,31.28684679,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Nahal Ashan","Nahal Ashan Kkl Plantings 2","T0_Nahal Ashan Kkl Plantings 2","2014-06-23",0.03442161162274574,0.9994074007397048,0.10886687485196457,0.9940563382223196,NA,NA,NA,"kkl plantings",34.748625524615385,31.282650237692305,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Nahal Ashan","Nahal Ashan Kkl Plantings 3","T0_Nahal Ashan Kkl Plantings 3","2014-06-23",0.03442161162274574,0.9994074007397048,-0.2630312144579748,0.964787323828813,NA,NA,NA,"kkl plantings",34.74750308,31.29349178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Nahal Ashan","Nahal Ashan Loess 31.28245503_34.75764806","T0_Nahal Ashan Loess 31.28245503_34.75764806","2014-06-23",0.03442161162274574,0.9994074007397048,0.6977904598416802,0.7163019434246543,NA,NA,NA,"loess",34.75764806,31.28245503,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Nahal Ashan","Nahal Ashan Loess 31.29271253_34.76700752","T0_Nahal Ashan Loess 31.29271253_34.76700752","2014-06-23",0.03442161162274574,0.9994074007397048,0.5555702330196022,0.8314696123025452,NA,NA,NA,"loess",34.76700752,31.29271253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Nahal Ashan","Nahal Ashan Loess 31.29436508_34.77658303","T0_Nahal Ashan Loess 31.29436508_34.77658303","2014-06-23",0.03442161162274574,0.9994074007397048,0.34611705707749296,0.9381913359224842,NA,NA,NA,"loess",34.77658303,31.29436508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Park Loess","Park Loess Loess 31.21706343_34.57620702","T0_Park Loess Loess 31.21706343_34.57620702","2014-07-01",0.1712931441814776,0.9852201067560606,0.5555702330196022,0.8314696123025452,NA,NA,NA,"loess",34.57620702,31.217063430000003,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Park Loess","Park Loess Loess 31.22728013_34.60140018","T0_Park Loess Loess 31.22728013_34.60140018","2014-07-01",0.1712931441814776,0.9852201067560606,0.7071067811865476,0.7071067811865475,NA,NA,NA,"loess",34.60140017999999,31.22728013,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Park Loess","Park Loess Loess 31.24477105_34.60143498","T0_Park Loess Loess 31.24477105_34.60143498","2014-07-01",0.1712931441814776,0.9852201067560606,0.8616291604415257,0.5075383629607042,NA,NA,NA,"loess",34.60143498000001,31.24477105,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Sayeret Shaked","Sayeret Shaked Kkl 3","T0_Sayeret Shaked Kkl 3","2014-06-16",-0.08596479873744647,0.9962981749346078,-0.13052619222005157,0.9914448613738104,NA,NA,NA,"kkl plantings",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Sayeret Shaked","Sayeret Shaked Kkl 4","T0_Sayeret Shaked Kkl 4","2014-06-16",-0.08596479873744647,0.9962981749346078,0.19509032201612828,0.9807852804032304,NA,NA,NA,"kkl plantings",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Sayeret Shaked","Sayeret Shaked Kkl Plantings 31.27594968_34.66259602","T0_Sayeret Shaked Kkl Plantings 31.27594968_34.66259602","2014-06-16",-0.08596479873744647,0.9962981749346078,0.25881904510252074,0.9659258262890683,NA,NA,NA,"kkl plantings",34.66259602,31.27594968,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Sayeret Shaked","Sayeret Shaked Loess 31.27294696_34.69498356","T0_Sayeret Shaked Loess 31.27294696_34.69498356","2014-06-16",-0.08596479873744647,0.9962981749346078,0.766044443118978,0.6427876096865394,NA,NA,NA,"loess",34.69498356,31.27294696,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Sayeret Shaked","Sayeret Shaked Loess 31.27486693_34.68890758","T0_Sayeret Shaked Loess 31.27486693_34.68890758","2014-06-16",-0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,NA,NA,NA,"loess",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2014,"T0",NA,"Sayeret Shaked","Sayeret Shaked Loess 31.28294811_34.68076577","T0_Sayeret Shaked Loess 31.28294811_34.68076577","2014-06-16",-0.08596479873744647,0.9962981749346078,0.569996762596303,0.8216469379421637,NA,NA,NA,"loess",34.68076577,31.28294811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2016,"T1",NA,"Eshel Hanasi","Eshel Hanasi Bedouin Agriculture 1","T1_Eshel Hanasi Bedouin Agriculture 1","2016-05-19",-0.5380051715382996,0.8429415373547828,-0.4305110968082951,0.9025852843498606,NA,NA,NA,"bedouin agriculture",34.71649764,31.33814225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2016,"T1",NA,"Eshel Hanasi","Eshel Hanasi Bedouin Agriculture 31.34189242_34.70906885","T1_Eshel Hanasi Bedouin Agriculture 31.34189242_34.70906885","2016-07-11",0.3375228995941133,0.9413173175128471,-0.17794354547384175,0.9840406976462909,NA,NA,NA,"bedouin agriculture",34.70906885,31.341892419999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2016,"T1",NA,"Eshel Hanasi","Eshel Hanasi Bedouin Agriculture 31.35262598_34.70604572","T1_Eshel Hanasi Bedouin Agriculture 31.35262598_34.70604572","2016-06-29",0.13727877211326478,0.9905324521322229,-0.24615329302899305,0.9692309097067544,NA,NA,NA,"bedouin agriculture",34.70604572,31.35262598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2016,"T1",NA,"Givot Bar","Givot Bar Bedouin Agriculture 1","T1_Givot Bar Bedouin Agriculture 1","2016-07-11",0.3375228995941133,0.9413173175128471,0.5482932295199138,0.8362861558477596,NA,NA,NA,"bedouin agriculture",34.75050648,31.36034701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2016,"T1",NA,"Givot Bar","Givot Bar Bedouin Agriculture 2","T1_Givot Bar Bedouin Agriculture 2","2016-07-11",0.3375228995941133,0.9413173175128471,0.672366807434668,0.7402181274868321,NA,NA,NA,"bedouin agriculture",34.75672127,31.36423695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2016,"T1",NA,"Givot Bar","Givot Bar Bedouin Agriculture 3","T1_Givot Bar Bedouin Agriculture 3","2016-07-11",0.3375228995941133,0.9413173175128471,0.8265897491271885,0.5628049276950687,NA,NA,NA,"bedouin agriculture",34.77123341,31.37352214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Loess Covered Areas in the Northern Negev",2016,"T1",NA,"Goral","Goral Bedouin Agriculture 1","T1_Goral Bedouin Agriculture 1","2016-05-24",-0.4635502709028509,0.886070621534138,0.49242356010346705,0.8703556959398997,NA,NA,NA,"bedouin agriculture",34.803041,31.309337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2016,"T1",NA,"Goral","Goral Bedouin Agriculture 2","T1_Goral Bedouin Agriculture 2","2016-05-24",-0.4635502709028509,0.886070621534138,0.45399049973954675,0.8910065241883679,NA,NA,NA,"bedouin agriculture",34.80028378,31.30989169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2016,"T1",NA,"Goral","Goral Bedouin Agriculture 3","T1_Goral Bedouin Agriculture 3","2016-05-24",-0.4635502709028509,0.886070621534138,-0.056692787563377506,0.9983916705573488,NA,NA,NA,"bedouin agriculture",34.804089,31.313669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2016,"T1",NA,"Mishmar Hanegev","Mishmar Hanegev Bedouin Agriculture 1","T1_Mishmar Hanegev Bedouin Agriculture 1","2016-07-11",0.3375228995941133,0.9413173175128471,0.03925981575906861,0.9992290362407229,NA,NA,NA,"bedouin agriculture",34.73661073,31.371291709999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2016,"T1",NA,"Mishmar Hanegev","Mishmar Hanegev Bedouin Agriculture 2","T1_Mishmar Hanegev Bedouin Agriculture 2","2016-07-11",0.3375228995941133,0.9413173175128471,0.25881904510252074,0.9659258262890683,NA,NA,NA,"bedouin agriculture",34.74637779,31.369637500000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loess Covered Areas in the Northern Negev",2016,"T1",NA,"Mishmar Hanegev","Mishmar Hanegev Bedouin Agriculture 3","T1_Mishmar Hanegev Bedouin Agriculture 3","2016-07-11",0.3375228995941133,0.9413173175128471,0.42261826174069944,0.9063077870366499,NA,NA,NA,"bedouin agriculture",34.74354725,31.35953712,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
