"year","site","Date","dist.21.June","dist.21.June.radians","dist.21.June.radians.2h","year.count","sin.dist.21.June","cos.dist.21.June","predicted.abnd","predicted.abnd.se"
2019.97,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.9700000000000273,0.47873384011578846,0.8779600847008882,8.4763950991968109,0.7440529392124215
2020,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3,0.47873384011578846,0.8779600847008882,8.421431420850906,0.7404090120930675
2020.03,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.0299999999999727,0.47873384011578846,0.8779600847008882,8.366824144713956,0.7369658541060536
2020.06,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.0599999999999454,0.47873384011578846,0.8779600847008882,8.312570959759146,0.7337188037299364
2020.09,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.089999999999918,0.47873384011578846,0.8779600847008882,8.258669569945097,0.730663145130127
2020.12,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.119999999999891,0.47873384011578846,0.8779600847008882,8.205117694118712,0.7277941154478454
2020.15,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.150000000000091,0.47873384011578846,0.8779600847008882,8.151913065918224,0.7251069122345137
2020.18,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.1800000000000637,0.47873384011578846,0.8779600847008882,8.099053433678883,0.722596700983784
2020.21,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.2100000000000364,0.47873384011578846,0.8779600847008882,8.04653656033526,0.7202586227134249
2020.24,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.240000000000009,0.47873384011578846,0.8779600847008882,7.994360223328188,0.7180878015509584
2020.27,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.269999999999982,0.47873384011578846,0.8779600847008882,7.942522214510273,0.716079352277726
2020.3,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.2999999999999545,0.47873384011578846,0.8779600847008882,7.891020340052474,0.7142283877884423
2020.33,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.3299999999999272,0.47873384011578846,0.8779600847008882,7.839852420351244,0.7125300264254874
2020.36,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.3599999999999,0.47873384011578846,0.8779600847008882,7.789016289936279,0.7109793991499329
2020.39,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.3900000000001,0.47873384011578846,0.8779600847008882,7.7385097973785095,0.7095716565142758
2020.42,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.4200000000000728,0.47873384011578846,0.8779600847008882,7.688330805200572,0.7083019754051507
2020.45,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.4500000000000455,0.47873384011578846,0.8779600847008882,7.638477189784038,0.707165565527479
